"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","V450-A","V500-A","Time"
89592.359375,53780.000000,109176.734375,87316.500000,36046.000000,158751.984375,11553.480469,658.350037,353.779999,0.875819
40486.441406,31512.000000,84200.281250,13803.000000,11094.000000,81538.984375,292.119995,425.600006,172.900009,0.875819
68741.484375,40281.000000,111840.375000,42868.500000,18365.000000,152977.406250,183.580002,695.590027,186.200012,0.877231
262143.000000,98255.000000,174849.171875,262143.000000,68600.000000,250434.437500,1612.020020,19148.009766,5398.470215,0.877231
262143.000000,69016.000000,248924.937500,114382.500000,25677.000000,262143.000000,568.160034,6422.570312,1687.770020,0.877231
201878.359375,54810.000000,241384.781250,202078.500000,45009.000000,262143.000000,529.299988,4514.020020,1025.430054,0.877231
126331.640625,62836.000000,131760.000000,53158.500000,22588.000000,154232.140625,690.100037,1621.270020,585.200012,0.877231
262143.000000,89391.000000,192187.171875,262143.000000,53178.000000,262143.000000,1644.180054,12391.610352,3927.490234,0.877231
262143.000000,105845.000000,162310.937500,262143.000000,100082.000000,171657.281250,5512.760254,26126.521484,7966.700195,0.877231
262143.000000,96024.000000,178911.562500,262143.000000,94986.000000,180866.687500,3627.380127,21648.410156,6244.350098,0.877231
87961.203125,48427.000000,119037.421875,28002.000000,14955.000000,122710.734375,128.639999,582.540039,240.730011,0.878644
35256.242188,27224.000000,84871.929688,50656.500000,36091.000000,91984.828125,968.820007,1014.790039,320.529999,0.878644
74007.562500,39879.000000,121621.898438,37770.000000,16581.000000,149285.015625,156.779999,1389.850098,460.180023,0.878644
262143.000000,109258.000000,157240.703125,262143.000000,125207.000000,137211.203125,5909.400391,54910.382812,15725.920898,0.878644
253477.484375,74214.000000,223837.843750,160749.000000,31361.000000,262143.000000,4450.140137,2447.200195,740.809998,0.880057
113426.804688,51679.000000,143840.625000,28476.000000,11343.000000,164524.656250,111.220001,1713.040039,550.619995,0.881469
105919.601562,47620.000000,145769.578125,91800.000000,34696.000000,173397.671875,238.520004,3805.130127,1057.349976,0.881469
86353.039062,46862.000000,120763.789062,49926.000000,24446.000000,133844.000000,226.460007,2525.670166,759.430054,0.884294
94714.000000,48554.000000,127840.687500,39735.000000,20586.000000,126497.273438,111.220001,2125.340088,614.460022,0.884294
118273.359375,58085.000000,133445.171875,49150.500000,19534.000000,164898.515625,211.720001,2874.130127,715.540039,0.885707
100166.843750,49523.000000,132555.250000,43786.500000,20449.000000,140329.218750,183.580002,1731.660034,402.990021,0.885707
262143.000000,79138.000000,217086.656250,262143.000000,38245.000000,262143.000000,1526.260010,7001.120117,2036.230103,0.885707
78059.242188,33331.000000,153481.468750,47793.000000,19946.000000,157032.093750,164.820007,1976.380005,490.770020,0.888532
52480.480469,30711.000000,111991.171875,35745.000000,16408.000000,142770.875000,101.840004,1207.640015,385.700012,0.888532
71625.679688,41019.000000,114436.250000,61140.000000,21094.000000,189953.125000,113.900002,2149.280029,599.830017,0.888532
60636.281250,44987.000000,88333.515625,5151.000000,3349.000000,100799.031250,75.040001,244.720001,11.970000,0.888532
128790.804688,58423.000000,144471.093750,148860.000000,57884.000000,168538.609375,3958.360107,1658.510010,383.040009,0.888532
104465.078125,56695.000000,120755.328125,52897.500000,20864.000000,166156.562500,501.160004,1194.340088,424.270020,0.888532
9395.040039,5600.000000,109948.812500,2608.500000,1299.000000,131601.734375,340.360016,144.970001,27.930000,0.889945
28528.281250,20438.000000,91478.101562,22888.500000,15738.000000,95312.039062,541.359985,1169.070068,252.700012,0.889945
90236.359375,49265.000000,120039.171875,54666.000000,26722.000000,134068.968750,300.160004,1626.590088,473.480011,0.889945
101002.203125,48736.000000,135819.109375,77016.000000,28555.000000,176757.859375,503.840027,2110.709961,710.220032,0.891357
123519.203125,70784.000000,114361.359375,52362.000000,23541.000000,145771.031250,186.260010,1818.110107,614.460022,0.891357
77946.078125,41873.000000,121994.460938,39009.000000,19681.000000,129896.539062,209.040009,1997.660034,603.820007,0.891357
101868.843750,56032.000000,119147.578125,62749.500000,26776.000000,153583.468750,135.339996,1111.880005,345.800018,0.891357
63918.839844,34695.000000,120737.429688,45639.000000,17376.000000,172133.843750,171.520004,1553.440063,505.400024,0.892770
141268.765625,65961.000000,140358.546875,194041.500000,62789.000000,202530.750000,22022.900391,2390.010010,698.250000,0.892770
78950.718750,41778.000000,123847.812500,51729.000000,23069.000000,146955.296875,91.120003,2360.750000,672.980042,0.892770
